Posts,Labels
"Wat verschrikkelijk. Mensen die hulp met wassen, aankleden, wondzorg etc keihard nodig hebben krijgen vaak minder of geen hulp meer omdat er onvoldoende beschermend materiaal is voor  thuis- en mantelzorg. Los dit snel op @hugodejonge!",0
"De VVD is totaal de weg kwijt. Zelfs in tijden van crisis krijgen gelukzoekers gratis woningen toebedeeld door VVD-staatsecretaris Broekers-Knol en hebben Nederlanders die al jaren op de wachtlijst staan het nakijken. Nederlanders laatst.
Schaamteloos. ",0
"Zojuist PVV-moties ingediend om mondkapjes onderdeel te laten zijn van exitstrategie, zorgmedewerkers zonder restricties toegang te geven tot coronatesten en de kamer een uitspraak te laten doen dat kabinet nooit vliegtuig met beschermingsmiddelen naar China had mogen laten gaan! ",0
"Minister De Jonge weigert keer op keer antwoord te geven op de vraag wanneer er nu eindelijk voldoende beschermingmiddelen zijn voor al die helden in de zorg. Hij moet stoppen met wegduiken. Hij regeert en moet het nu eindelijk eens regelen!

#coronadebat #corona
#Wilders #PVV ",0
"Nederland heeft een gigantisch tekort aan beschermingsmiddelen. Met grote gevolgen. Rutte had deze beschermingsmiddelen in Nederland moeten houden voor onze eigen mensen en niet naar China moeten sturen!

#coronadebat #corona #coronavirusNederland #COVID19 #Wilders #PVV ",0
"Nederland hunkert naar een exitstrategie. Dat is goed voor onze economie en onze vrijheid. Maar dat moet ook verantwoord. Gebruik mondkapjes moet in exitstrategie meegenomen worden!

#corona #coronavirusNederland #COVID19 #coronadebat
#Wilders #PVV ",1
"Het is woestmakend dat op 10 februari een vliegtuig met daarin miljoenen beschermingsmiddelen zoals mondkapjes van Nederland naar China vertrok. Onze spullen! Het is ongelooflijk!

#corona #Coronavirusnl #coronadebat #COVID19 
#Wilders #PVV ",0
"Mark Rutte heeft met de afbraak van de zorg ons land met 10-0 op achterstand gezet. En te laat ingegrepen bij deze pandemie. Met alle gevolgen van dien. Geen mooie televisiespeech of jubelende PR-stukken in de krant veranderen daar iets aan. 

#coronadebat #corona #wilders #pvv ",0
"Mijn speech - 4 minuten - zojuist in de Tweede Kamer over het #coronavirus. 

#Corona #coronamaatregelen #coronanl #coronadebat #wilders ",0
"5300 ouderen in verpleeghuis besmet, meer dan 600 doden. 
Een slagveld. Rutte zegt dat hij kwetsbare ouderen wil beschermen maar het tegenovergestelde gebeurt: door een enorm gebrek aan beschermingsmiddelen raken ouderen én zorgmedewerkers massaal besmet. 

#coronavirus #Corona ",0
"België en Duitsland gaan voor mondkapjes.

#coronavirusNederland #corona
#coronavirus #COVID19 ",1
"PVV-collega @leondejong stelt terecht voor om mensen nu concreet de crisis door te helpen door de btw voor boodschappen te verlagen, het eigen risico af te schaffen en de huren te verlagen. En de VVD geeft weer eens niet thuis. 

#PVV #LeonDeJong ",0
Schokkende cijfers. Zorgmedewerkers die Corona-patiënten helpen worden massaal zelf patiënt omdat ze onvoldoende bescherming krijgen. Terwijl in februari nog miljoenen mondkapjes vanuit Nederland naar China werden gestuurd met hulp van het kabinet. 😢,0
D66-rechter legitimeert homohaat: dader mag naar huis. ,0
"Onvoldoende bescherming van zorgmedewerkers heeft fatale gevolgen. #coronavirus verspreidt zich sneller, meer mensen raken besmet, overlijden en zorgmedewerkers nemen zelf enorme risico’s.

Dat is totaal onacceptabel @MinPres Rutte. Waar blijven de beschermingsmiddelen?

#Corona ",0
"Bizar. De man verantwoordelijk voor miljardenbezuinigingen op de zorg, het sluiten van ziekenhuizen, het ontslaan én onderbetalen van zorgmedewerkers die vaak zonder mondkapjes moeten werken, valt nu persoonsverheerlijking vd pers ten deel. 😳

#markrutte",0
"Tuig. Opsluiten en sleutel weggooien.

#minderminderminder ",1
"Please do! Much appreciated!

#Nexit #NEXIT #nexit ",1
"Namens de #PVV wens ik iedereen een Zalig #Pasen!

#paasdagen #paasweekend #paashaas #Pasen2020 ",1
Ook dit virus moet worden bestreden.,1
"Ongelooflijke fatale blunder. Ondanks waarschuwingen stuurde NL toch miljoenen mondkapjes en andere beschermingsmiddelen naar China in februari. Nu grote tekorten in NL en veel zorgmedewerkers besmet. 
Zeer laakbaar van kabinet.

#Corona ",0
"Sluit de grenzen met Duitsland nu meteen voor personenverkeer @MinPres, het kan toch niet dat Nederlanders zich netjes aan de regels houden en zeggen #ikblijfthuis terwijl half Limburg volloopt met eigenwijze Duitsers!

#grenzendicht #coronanederland #coronavirus #CoronaCrisis ",0
Van uitstel naar afstel!! ,0
"Ontslag uit angst. Vreselijk. Waar blijven de beschermingsmiddelen minister @hugodejonge en @mjrijn? Wanneer zijn ze er?

Dit had al lang geregeld moeten zijn. Nederland is slecht voorbereid en de zorgmedewerkers zijn nu de dupe.  ",0
"We moeten níet met geld gaan strooien in het buitenland voor landen die er er zelf een financiële puinhoop van hebben gemaakt. 
Dat is geen solidariteit maar stupiditeit. 

We moeten wèl miljarden pompen in onze eigen zorg en economie en heel snel een #Nexit realiseren! 

#jetten ",0
"Mijn motie die uitspreekt dat iedereen die dat wil moet kunnen worden getest op #Corona zodra er voldoende testcapaciteit is, is niet verworpen maar ook niet aangenomen. De stemmen staakten met 75 voor en 75 tegen.

#coronadebat #corona 
#PVV #Wilderd ",0
"Motie Wilders cs om zorgmedewerkers nu eindelijk en heel snel van voldoende beschermingsmiddelen zoals oa mondkapjes te voorzien, is net met algemene stemmen aangenomen in de Tweede Kamer.

#coronadebat #corona #coronavirus #Wilders #PVV #coronavirusNederland ",1
Woensdagavond: stemmen in de Tweede Kamer samen met ⁦@FleurAgemaPVV⁩! ,1
"PVV-moties ingediend om problemen rondom tekort aan beschermingsmiddelen op te lossen, voor iedereen Corona-testen beschikbaar te stellen en betrouwbare sterftecijfers naar boven te krijgen.

#coronadebat #corona
#coronavirusNederland 
#Wilders #PVV ",1
"Het is onvoorstelbaar dat minister De Jonge niet weet wanneer hij de helden in de zorg eindelijk kan voorzien van beschermingsmiddelen.

#corona #coronadebat #coronavirusNederland 
#Wilders #PVV ",0
"Minister-president, we moeten het zorgpersoneel beter waarderen. Daar meer op inzetten en in investeren. Niet alleen dit jaar maar ook de komende jaren!

#coronadebat #corona
#coronavirusNederland #COVID19 #Wilders #PVV ",1
"Massaal testen en mensen die corona hebben isoleren. Andere landen boeken daar geweldige resultaten mee. 

Gebruik van corona-app kan alleen onder zeer strenge voorwaarden! Privacy, anonimiteit en transparantie moet gewaarborgd zijn! 

#coronadebat #Coronavirusnl #corona #Wilders ",0
Ok @LodewijkA dit is wel sympathiek van je! ,1
"CDA’er Heerma heeft de mond vol over tekort aan beschermingsmiddelen maar zijn CDA-minister moet de aangenomen PVV-motie eindelijk eens uitvoeren!

#coronadedebat #corona 
#coronavirusNederland #Wilders #PVV ",0
"Door een tekort aan beschermingsmiddelen lopen verzorgers iedere minuut gevaar! We kunnen niet nog weken wachten. Dit moet NU worden opgelost!

#coronadebat #coronavirusNederland #coronavirus #corona 
#PVV #Wilders ",0
"Speech #coronadebat Tweede Kamer. 

#coronavirusNederland #coronavirus #Wilders #PVV ",0
"Kabinet Rutte-Asscher:

- 77.000 zorgmedewerkers ontslagen
- Verzorgingshuizen gesloten
- Huishoudelijke hulp gehalveerd
- 90% dagbesteding dementerenden weg. 

Etc., etc., etc. 

#hypocriet ",0
"Testen, testen en testen. Massaal.
Mensen met #Corona isoleren en contactpersonen in quarantaine.

Meest effectieve manier om virus te laten doven op weg naar exitstrategie op termijn en ook economisch de beste optie. Zie Zuid-Korea en Duitsland. ",1
Zeer hoog aantal aan #Corona overleden mensen te betreuren. We leven intens mee met alle nabestaanden. Wat een verdriet. ,1
"Vreemd, Verhagen was letterlijk in tranen zo blij dat hij in 2010 vice-premier kon worden, hij bedankte me ongeveer tien keer per dag na de onderhandelingen en was ontzettend boos toen het bij de Catshuis-onderhandelingen misging - vooral vanwege zijn eigen baantje. ",1
"Totaal onacceptabel. Ieder mensenleven is evenveel waard en leeftijd is geen medische aandoening. Deze regel moet worden geschrapt en ik zal dat namens de PVV woensdag voorstellen in het kamerdebat. 

#Corona #COVID19 ",0
"Nog steeds is er een groot tekort aan mondkapjes en andere beschermingsmiddelen voor zorgmedewerkers. 

Onbeschermd  werken in de zorg is nu echt onacceptabel en zelfs levensgevaarlijk. 

Kamervragen samen met ⁦@FleurAgemaPVV⁩. 

#corona #Agema #Wilders #PVV #COVID19 ",0
"Veel meer mensen zónder ziekteverschijnselen hebben het #Corona virus en kunnen het doorgeven aan anderen. 

In Oostenrijk is het dragen van een mondkapje bij het boodschappen doen inmiddels al verplicht. ",0
"Testen, testen, testen!

Eindelijk! Meten is weten!

#coronavirus #corona ",1
"Nederland: geniet als het kan even van de zon vandaag - in de tuin of op het balkon! 

#zon #ikblijfthuis #wilders ",1
"Allahu Akbar schreeuwde de moordende Sudanees.

#stopislam #banislam ",0
Dat wordt lastig voor je want #ikblijfthuis. ,0
"Wij zijn een sterk volk.
En we geven nooit op.
In de wetenschap dat wij vroeg of laat ook dit zullen overwinnen.
Sterkte Nederland en heel veel dank aan alle zorgmedewerkers!

#corona #COVID2019 #blijfthuis 
#Wilders #PVV ",1
"“Als er niet genoeg intensivecarebedden meer zijn, ontstaat er mogelijk een situatie waarbij niemand op de IC nog gereanimeerd wordt. Als de schaarste nog meer oploopt zullen mensen van 70 jaar en ouder niet meer worden opgenomen.”

Dit kan echt niet waar zijn! 

#Coronavirusnl ",0
Mooi: we hebben dit vanmorgen ook meteen gemeld aan het ministerie en inmiddels heeft een Nederlands ziekenhuis er al 150 infuuspompen besteld. #corona ,1
"Het aantal #Corona-doden ligt veel en veel hoger dan het @rivm ons vertelt want veel overledenen zijn niet getest en dus niet ook meegenomen in de cijfers. 
Verschrikkelijk. ",0
Meerderheid Kamer steunt mijn verzoek voor #Corona-debat vlg week woensdag. Nijpende situatie in verpleeghuizen moet zeker besproken worden. Nog steeds grote tekorten aan beschermingsmiddelen. ,1
Goedgekeurde beschermingsmiddelen  beschikbaar in Nijmegen maar bij gebrek aan reactie van de Nederlandse overheid nu op weg naar ziekenhuizen in het buitenland. ,1
"Het is u vergeven @StevoAkkerman. 

En ik zal het verder aan niemand verder vertellen. ",1
Geweldige column van @nausicaamarbe. ,0
En zo is het. #corona ,1
"40.000 IC-bedden in Duitsland. Een groot gedeelte daarvan nog vrij. Succes @hugodejonge met je Duitse collega, hier ligt een deel van de oplossing voor Nederlandse #corona-patiënten! ",1
"Nederland: sterkte en hou vol!    

#corona ",1
"Ongelooflijk dat een meerderheid van de Tweede Kamer tegen mijn motie stemde om te stoppen met het nog langer toelaten van passagiersvliegtuigen uit risicogebieden zoals New York, het nieuwe epicentrum van de Corona-pandemie!  #corona ",0
"Vergeleken met gisteren meer positief geteste personen, meer ziekenhuisopnames en meer doden te betreuren. En code zwart komt steeds dichterbij. 

Minister De Jonge moet nu snel over zijn schaduw heenstappen en Duitsland echt vragen meer Nederlandse #corona-patiënten op te nemen! ",0
"“Maar er is steeds meer bewijs dat het virus zich niet alleen ophoudt in relatief zware druppeltjes, maar ook in zogenaamde aerosols, lichte druppeltjes die dus veel verder komen dan anderhalve meter.”

#coronavirus #corona ",0
"We hadden er beter voorgestaan als ziekenhuizen niet waren gesloten!

#corona ",0
Zo is het! Snel het Bronovo-ziekenhuis weer optuigen en het Slotervaartziekenhuis heropenen net als het gesloten ziekenhuis in Lelystad. We hebben ze keihard nodig in de strijd tegen #Corona!,1
"Motie om de Minister te vragen extra IC-bedden in Duitsland - waar een overcapaciteit aan IC-plekken is - te realiseren voor Corona-patiënten is niet verworpen maar ook niet aangenomen: 75-75.

#corona #coronavirus 
#Wilders #PVV ",0
Waanzin! Geef dat miljard aan al die geweldige zorgmedewerkers die dag en nacht - vaak onbeschermd - en met gevaar voor eigen leven en vol passie en energie werken om mensen met #Corona in leven te houden!! ,0
#Nexit #Nexit #Nexit ,0
"Motie Asscher/Wilders om op te schalen naar 3000 Intensive Care bedden is met algemene stemmen aangenomen. 

#coronadebat #corona ",1
"Een uur lang stemmen in de Tweede Kamer op woensdagavond. 

Maximaal twee leden per fractie toegestaan ivm #Corona.

Vandaag dus alleen met @VickyMaeijer namens de #PVV. ",0
"Tweede termijn #coronadebat met indiening van PVV-moties in de strijd tegen het coronavirus en mijn oproep aan de helden in de zorg en de mensen in het land die thuiszitten: sterkte en hou vol!

#corona #Wilders #PVV ",1
"Leeftijd mag nooit een criterium zijn om wel of niet een plek op de Intensive Care te krijgen!

#coronadebat #coronavirus 
#corona #Wilders #PVV ",0
"Het realiseren van voldoende IC-plekken zal een gigantische klus zijn. We moeten voorkomen dat er straks onvoldoende plekken zijn. Minister de Jonge moet de regie pakken om hulp van landen als Duitsland met een overcapaciteit aan IC-plekken te realiseren. 

#coronadebat #corona ",1
"Premier Rutte heeft de mond vol over sanitair op campings en de bakker op de hoek terwijl hij de belangrijkste vraag over code zwart niet zelf wil beantwoorden.

#coronadebat #coronavirus
#corona #Wilders #PVV ",0
"Volhouden, alsjeblieft, volhouden!

#coronadebat #coronavirus 
#corona #Wilders #PVV ",1
"Terwijl iedereen probeert zich vast te houden aan de voorzichtig optimistische verhalen over afvlakking van groei is de dagelijkse werkelijkheid nog gitzwart.

#coronadebat #coronavirus
#corona #Wilders #PVV ",0
"Ouderen krijgen te horen dat er geen plek voor ze is op een IC-kamer wanneer ze ziek worden. Ongepast! Dit soort praktijken moeten stoppen!

#coronadebat #coronavirus 
#corona #Wilders #PVV ",0
"Meneer Dijkhoff (VVD) u bent mede verantwoordlijk voor het sluiten van ziekenhuizen en ook nu gaan de bezuinigingen door! Onverstandige keuzes!

#coronadebat #coronavirus 
#corona #Wilders #PVV ",0
"Speech bij Coronadebat Tweede Kamer (01-04-2020) 

#coronadebat #coronavirus 
#corona #Wilders #PVV ",0
"Feit is dat deze crisis minder groot was geweest als er niet jarenlang zo was bezuinigd op de zorg, ziekenhuizen niet waren gesloten, zorgmedewerkers niet massaal waren ontslagen en we geen miljarden aan asielzoekers hadden besteed maar in de zorg hadden geïnvesteerd!

#corona",0
"Pakistan: Muslim cricketer set to make comeback despite offering reward for murder of ""blasphemer"" Geert Wilders ",1
Grenzen sluiten werkt dus! ,1
"De EU geeft 450 miljoen euro aan Marokko (geen lid van de EU, 534 Corona-patiënten) voor Corona hulp en 25 miljoen euro aan Nederland (EU-lid en 11.750 Corona-patiënten). 

Ik zeg : NEXIT

#corona #Nexit  ",0
"Meestal?

Dus 10 miljoen mensen - want er is nog geen vaccin - moeten het Corona-virus krijgen met alle gevolgen van dien om ‘meestal’ immuun’ te zijn?

Wat volgens deskundigen overigens ook niet zeker is of en hoe langdurig dat zal zijn omdat het virus continu muteert.

#corona ",0
Waanzinnig dom en gevaarlijk besluit van dit kabinet. ,0
Binnen een week - vóór zondag 5 april - zijn in totaal 2400 Intensive Care bedden nodig. Nu zijn er 1600.  #corona ,0
Oostenrijk: vanaf woensdag dragen mondkapje verplicht in de supermarkt.  #corona ,0
"Ik ben echt boos. Iedereen maakt fouten hoor, maar zo slecht voorbereid zijn op een crisis is onvergeeflijk. 

Nog steeds onvoldoende beschermingsmiddelen voor zorgpersoneel, veel te laat zijn er beademingsapparaten besteld, er is onzekerheid over genoeg IC-bedden enz.   #corona",0
"Wat een onrecht. 
Wat een fout besluit.
Wat een valsheid.

Het Hof van discipline bestaat uit bevooroordeelde rechters en advocaten die hem blijkbaar haten. 

Een van de allerbeste advocaten van Nederland krijgt nu geen herkansing maar definitief een beroepsverbod opgelegd. Bah! ",0
"New York is het nieuwe epicentrum van de Corona-pandemie. Onbegrijpelijk dat er nog vluchten uit New York mogen landen hier en onvoorstelbaar dat passagiers zomaar zonder controle of quarantaine Nederland in mogen. Dat is vragen om problemen! 

#corona  ",0
"Twee weken geleden pas? 

Waarom pas zo laat?

Echt ongelooflijk en veel te laat. Blijkbaar is het kabinet pas actief gaan bestellen nadat de motie Wilders/Asscher over voldoende IC-capaciteit werd aangenomen op 12 maart. 

#corona ",0
"En hou eens op @rivm met het technische geklets over “afvlakking”, we hebben de afgelopen 24 uur veruit de meeste #corona-doden gehad sinds het begin van de crisis!

In totaal al 771 overledenen. Dat zijn mensen met gezinnen, familie, vrienden en kennissen van vlees en bloed!",0
"Schokkende cijfers. 

En in werkelijkheid - er wordt maar zeer beperkt getest - liggen ze nog veel hoger.

Nederland kan niet anders dan - net als Frankrijk, Duitsland, België en andere landen - op zijn minst de genomen maatregelen met een aantal weken te verlengen. 

#corona ",0
"Zeer kwalijk en nalatig minister @mjrijn. De zorgmedewerkers dachten beschermd te zijn en te werken en dat was dus niet zo.
Levensgevaarlijk. ",0
Misschien eerst testen en dan pas uitdelen minister @mjrijn in plaats van andersom? ,0
"Veel meer coronadoden dan gemeld, en nog veel meer patiënten ",0
"Als het kabinet de afgelopen jaren wat meer in ziekenhuisbedden en apparatuur had geïnvesteerd en wat minder in bedden en gratis voorzieningen voor gelukzoekers in azc’s, dan hadden we nu een stuk minder problemen gehad.

#Corona #coronanl 
#Wilders #PVV",0
Top @PhilipsNL!  👍 ,1
"Nederland blijf thuis dit weekend!

#thuisblijven #Corona ",0
"Respectloos, angstaanjagend en ongepast. 
Gezonde oudere mensen bellen of ze - mochten ze ziek worden - nog wel op de Intensive Care willen.

Stop dit minister @hugodejonge!

#coronavirus #Corona 

Senioren in paniek door belletje dokter ",0
Waarom neem je geen contact met ze op @hugodejonge? ,0
"Hoogste groei positief geteste mensen en hoogste aantal overledenen in één dag tijd te betreuren. Ik snap werkelijk niet waarom er nog steeds niet wordt opgeschaald naar het maximaal beperken van contactmomenten tussen mensen en dus even iedereen thuis laten blijven.

#Corona ",0
"Slechte voorbereiding ondanks waarschuwingen zorg en IC-tekorten bij pandemie. 

Nu eerst alle energie in de crisis aanpakken en virus bestrijden. 

Daarna parlementair onderzoek of enquête. 

Risico van pandemie was ‘reëel’ - NRC ",0
"Ongelooflijk we worden dus straal voor de gek gehouden door het @rivm over het Corona-sterftecijfer dat veel hoger blijkt te zijn.

#coronavirus #Corona ",0
"Moties Wilders cs over voldoende IC-capaciteit en over voldoende beschermingsmiddelen zoals mondkapjes voor zorgpersoneel zijn beiden met algemene stemmen aangenomen. 

#coronadebat #corona
#Wilders #PVV ",1
Tweede termijn #coronadebat ,0
"Premier Rutte wil niet zeggen dat het onacceptabel is dat tienduizenden zorgmedewerkers onvoldoende beschermingsmiddelen hebben! Schandalig! 

#coronadebat #corona
#Wilders #PVV ",0
"De VVD heeft de zorg de afgelopen jaren kapotbezuinigd. Daar zien we nu de gevolgen van. Had dat maar niet gedaan!

#coronadebat #corona
#Wilders #PVV ",0
"Nederland lijdt pijn. Het virus heeft ons normale leven grotendeels overgenomen. Maar wij zijn een sterk volk en wij zullen ook de strijd tegen het coronavirus overwinnen!

Sterkte Nederland!

#coronadebat #corona
#Wilders #PVV ",1
"Onbegrijpelijk dat zorgmedewerkers onvoldoende beschermingsmiddelen hebben. 

Premier Rutte: het is uw plicht deze helden te helpen!

#coronadebat #corona #PVV #Wilders ",0
"Speech bij #corona debat Tweede Kamer vandaag. 

#coronavirus #coronadebat 
#Wilders #PVV",0
"Over een week zijn er 1600 IC-plekken met beademingsapparaten nodig. 

Die zijn er nu niet. 
Mensen kunnen daardoor overlijden.

En Minister @hugodejonge weigert te garanderen dat ze er wél zullen zijn.  Duitsland heeft 25.000 IC bedden. Er is teveel bezuinigd op de zorg in NL! ",0
Idioten.,1
"Opnieuw verkeerde prioriteiten:
milieuregels verhinderen test nieuw coronavaccin. Ongelooflijk.",0
"In plaats van te kiezen voor een ingewikkeld, bureaucratisch, onhelder en moeilijk te handhaven pakket van maatregelen kenmerkt een korte algemene lockdown zich door eenvoud en duidelijkheid én is beter voor de zorg! 

Zo is het precies @MinPres Rutte. ",1
"Chaos. In een moeilijke tijd waar mensen duidelijkheid verdienen van de overheid, creëert het kabinet chaos en verwarring. ",0
Poging tot doodslag maar toch maar een werkstraf? Die rechters zijn echt gestoord. Tuig had tien jaar cel moeten krijgen! ,0
Tsja... ,0
"Schokkend hoge cijfers en intens verdrietig. Alles maar dan ook alles moet worden gedaan om verdere verspreiding van het virus te minimaliseren!

#coronanl #Corona #COVID19 ",1
Italiaanse burgemeester: ’Nederland maakt fout door niet in totale lockdown te gaan’ ,0
"Italiaanse dokter begrijpt er niks van dat onze regering niet verder gaat. ""Er zijn nog niet zoveel besmettingen in Nederland. Maar als de NL-se regering niet snel alles dichtgooit, krijg je hetzelfde als in Lombardije. Er is geen andere weg.""",0
"Het kan niet anders dan dat minister @arieslob vandaag alle examens stopzet. Onverantwoord die nu toch door te laten gaan met alle risico’s van besmetting voor leraren en leerlingen!

Dus #stopexamens!",0
"Mensen snappen niks van die ingewikkelde persconferentie van vier ministers tegelijk. Wel naar buiten maar niet samen, maar kinderen wel samen buiten spelen? Geen samenkomsten ook onder 100 personen meer maar wel schoolexamens?

PVV wil heldere tijdelijke #lockdown, geen chaos!",0
En zo is het precies. ,1
"Zorg nou gewoon dat mensen voorlopig even thuisblijven @MinPres. 

Dat heet een #lockdown.

Dat zorgt voor de minste contactmomenten tussen mensen en het zo min mogelijk verspreiden van het #Corona-virus.

Van levensbelang voor ouderen en kwetsbaren. 

En goed voor de zorg. ",1
"60% NEDERLANDERS WIL #LOCKDOWN !!

#coronavirus ",0
"Arts-microbioloog van UMCG Groningen koppelt los van landelijk RIVM-beleid en zegt ten aanzien van zorgmedewerkers en hun huisgenoten (om stroomversnelling epidemie vanuit ziekenhuis te voorkomen): 

Testen, testen en nog eens testen! 

#testen #coronavirus ",1
Zo is het. ,1
Een korte lockdown van maximaal een week of vier zorgt ervoor dat het virus zich minder verspreidt door minder contactmomenten. Ook zullen IC’s wat minder overbelast raken en kunnen meer beschermingsmiddelen voor zorgpersoneel en beademingsapparaten voor patiënten worden gekocht.,1
"De Intensive Care capaciteit loopt nu heel snel tegen zijn maximale grenzen aan, veel mensen gaan toch gewoon naar terrassen, stranden, parken en winkels zonder voldoende afstand te houden. Er moet nu snel een korte #lockdown komen en mensen als het kan blijf alsjeblieft thuis!",0
"Zeg @hugodejonge kan je die Popie Jopie terugblikvlogjes van je even achterwege laten nu en gewoon aan het werk gaan! Forse tekorten aan IC-plekken en beademingsapparatuur heb je die al opgelost? 

#covid19Nederland #coronavirus #Corona #Wilders #PVV ",1
"Dit loopt echt gierend uit de hand.
Een onmiddellijke #lockdown is onvermijdelijk. ",0
"Trots op onze helden in de zorg! 

#coronavirus #Corona #CoronaCrisis #zorghelden ",1
"Nederland lijdt pijn. Veel mensen zijn onzeker, bang, maken zich zorgen over hun geliefden. Het virus heeft het normale leven grotendeels overgenomen. Maar we zijn ‘n sterk volk en geven nooit op, in de wetenschap dat we vroeg of laat ook dit zullen overwinnen. Sterkte Nederland!",1
Steun! ,1
"Italian doctor tells Europe:

Lockdown or face this ",0
"Vreselijk nieuws. Gedachten naar alle nabestaanden van de overledenen en spoedig herstel gewenst aan alle nieuwe Corona-patiënten!

Maar alsjeblieft @MinPres Rutte, Nederland moet NU echt METEEN in zo maximaal mogelijke #lockdown!

#CoronaCrisis #coronavirusNederland #corona ",1
"Waarom laten we nu in hemelsnaam nog asielzoekers toe?? 

#grenzendicht #Corona ",0
"Kamervragen over beschikbare Intensive Care bedden en beademingsapparaten nu en de komende weken. Zeer urgent. 

#COVID19 #coronavirus #Corona 
#Wilders #PVV ",1
"Lockdown voor de 40 miljoen inwoners van Californië bij 910 Corona-geïnfecteerden en 19 doden. Om erger te voorkomen.

Nederland kent helaas veel meer geïnfecteerden en overledenen en heeft geen lockdown. Onverstandig. 

#lockdown #coronavirusNederland #corona
#coronavirus ",0
"Er is een Kamermeerderheid voor het door mij aangevraagde debat, volgende week. Prima. 

#corona #coronavirusNederland ",1
"Onbegrijpelijk dat een meerderheid van de Tweede Kamer gisteravond tegen de motie Wilders/Agema stemde om eerder gesloten ziekenhuizen - zoals het Slotervaartziekenhuis - met veel IC-capaciteit niet snel te heropenen!

#coronavirus #corona ",0
"Artsen verwachten dat het aantal van 177 corona patiënten op de Intensive Care nu, stijgt naar 500 tot 1000 vlg week. Er moet dus snel meer IC-capaciteit én meer beademingsapparatuur komen om iedereen te kunnen helpen. 

En er moet NU een lockdown komen! 

#coronavirus #corona ",0
"Gigantische groei aantal Corona-patiënten op IC’verwacht. Schokkend. 

Kamerdebat aangevraagd. 

#coronavirusNederland #coronavirus #coronanederland #corona #Nederland ",0
"Rutte wilde de scholen niet sluiten maar de scholen werden gesloten. Rutte wil geen lockdown maar die zal er toch komen. De enige manier om verdere verspreiding van het virus te beperken en nog meer zieken en doden te voorkomen!

#lockdown #LockdownHolland 
#coronadebat #Wilders ",0
Inbreng Geert Wilders tweede termijn coronadebat 18-03 ,0
Juist. ,1
"De VVD heeft de zorg kapotbezuinigd. We moeten dit ongedaan maken en ziekenhuizen weer openen in de strijd tegen Corona. NU!

#coronadebat #corona
#coronavirusNederland 
#Wilders #PVV ",0
"""Corona-aanpak totale afgang"" - ON Binnenhof report ",0
Heel veel beterschap @bruno_bruins en rust even goed uit! ,1
"Het is onacceptabel dat premier Rutte niet het maximale doet om mensen te beschermen tegen het coronavirus. Hij moet nu zorgen voor stoplichten op dit gevaarlijke coronakruispunt voordat er nog meer slachtoffers vallen!

#coronadebat #corona
#coronavirusNederland 
#PVV #Wilders ",0
"Er is fors bezuinigd op de zorg. 

We zien nu de gevolgen. 
Een tekort aan bedden. 
Een tekort aan zorgmedewerkers. 
Een tekort aan beschermingsmiddelen voor deze zorgmedewerkers. 

Een schande. Los het op. NU!

#coronadebat #corona
#Coronavirusnl #Wilders ",0
"Er wordt geëxperimenteerd met mensen. Dat is onacceptabel en daar verzet ik mij tegen!

#coronadebat #corona #coronavirusNederland 
#Wilders #PVV ",0
"Ik wil niet dat meer mensen ziek worden! Ik wil niet dat meer mensen sterven! Ik wil niet dat meer mensen het Corona virus krijgen!!

#coronadebat #corona #Wilders #PVV ",0
SPEECH #coronadebat. ,0
"Nederland wil géén tienduizenden doden @MinPres Rutte!

Nederland moet in #lockdown!

#Coronavirusnl #coronavirusNederland #corona 
#lockdown #lockdownnederland #LockdownHolland 
#Wilders #PVV ",0
"‘Wil je de groepsimmuniteit laten opkomen, dan is er geen enkele manier waarop je de kwetsbare groepen kunt sparen’.

We moeten meteen stoppen met het waanzinnig slechte idee van groepsimmuniteit het zal vele vele zieken en doden opleveren.

#coronavirusNederland #coronavirus ",0
"EN ZO IS HET!

Kappen Rutte met die levensgevaarlijke groepsimmuniteit!! 

#coronavirus #Corona ",0
"Heel Europa in lockdown behalve het Nederland van #Rutte want die speelt graag met mensenlevens in plaats van ze te redden. Gevaarlijke man. 

#coronavirus #Corona ",0
"50.000 sterfgevallen.
Bij een mortaliteit van 0.5 procent. WHO tekent op 3 procent en in Italië is het 7 procent. Dus mogelijk nog veel meer.

Omdat Rutte Russische Roulette speelt met een onbewezen theorie van groepsimmuniteit bij Corona. Onvergeeflijk. 

#coronavirus ",0
"Helaas geen meerderheid hiervoor. Erg jammer.

Snap niet waar ze bang voor zijn. 

Wel voldoende steun voor hoorzitting met fractievoorzitters en ook tegenstanders groepsimmuniteit zoals door mij voorgesteld, maar pas op een later moment, en dus na het debat.... ",0
Ik ben benieuwd of de collega’s ook een ander geluid bij de hoorzitting willen horen morgen of dat we alleen maar mogen klappen voor Van Dissel  👇 ,1
"Handelen volgens concept van #groepsimmuniteit is bekritiseerd door de Wereld Gezondheids Organisatie (WHO) en ‘onethisch en gevaarlijk’!

Precies de reden waarom het VK er onlang van af is gestapt. 
Rutte speelt met vuur. 

Lees:  👇",0
